age,job,marital,education,balance,housing,loan,month,duration,campaign,y
1.0,0.0,2.0,2.0,69,1,0,4,997,1,1
2.0,9.0,1.0,2.0,1,0,0,8,535,2,1
2.0,9.0,2.0,3.0,22,1,0,5,483,3,1
1.0,9.0,2.0,3.0,15161,0,0,6,74,1,1
1.0,7.0,2.0,2.0,901,1,0,5,764,2,1
2.0,6.0,2.0,3.0,1240,0,0,7,812,3,1
1.0,7.0,2.0,2.0,340,1,0,7,821,2,1
1.0,4.0,2.0,3.0,268,0,0,4,667,1,1
2.0,1.0,1.0,2.0,-454,1,0,5,558,1,1
2.0,9.0,2.0,2.0,719,1,0,4,448,2,1
1.0,6.0,2.0,3.0,0,1,0,5,1560,2,1
2.0,7.0,1.0,2.0,1595,0,0,6,882,1,1
2.0,4.0,1.0,3.0,372,0,0,11,553,3,1
2.0,9.0,0.0,3.0,4736,1,0,2,285,2,1
2.0,1.0,1.0,1.0,5188,1,0,8,606,6,1
2.0,0.0,1.0,2.0,1406,1,0,5,145,1,1
3.0,5.0,1.0,2.0,995,0,0,2,131,2,1
2.0,1.0,1.0,2.0,6112,0,0,2,211,1,1
2.0,1.0,1.0,1.0,201,1,0,2,157,1,1
2.0,9.0,1.0,2.0,10685,1,0,7,1369,9,1
2.0,2.0,1.0,2.0,27624,0,0,6,437,1,1
2.0,8.0,2.0,2.0,17,0,0,4,621,1,1
2.0,9.0,1.0,2.0,1938,0,1,7,551,3,1
1.0,1.0,2.0,1.0,2483,0,0,7,1499,3,1
2.0,10.0,1.0,2.0,582,1,0,5,693,5,1
2.0,0.0,0.0,2.0,1533,1,0,11,555,4,1
2.0,4.0,0.0,3.0,366,0,0,6,593,1,1
1.0,9.0,2.0,2.0,489,1,0,7,356,4,1
1.0,8.0,2.0,3.0,3415,0,0,4,97,1,1
2.0,10.0,0.0,2.0,1854,0,0,4,323,1,1
2.0,1.0,1.0,2.0,802,1,1,5,289,2,1
2.0,4.0,2.0,3.0,7506,1,0,5,839,2,1
2.0,7.0,2.0,2.0,181,0,0,4,325,1,1
2.0,5.0,0.0,3.0,439,0,1,5,464,1,1
2.0,1.0,1.0,1.0,804,1,0,5,528,1,1
2.0,9.0,1.0,3.0,3726,0,0,8,875,2,1
1.0,1.0,2.0,2.0,189,0,1,7,687,2,1
2.0,2.0,1.0,3.0,189,0,0,6,253,2,1
1.0,1.0,2.0,2.0,780,1,0,5,416,1,1
1.0,9.0,2.0,3.0,667,0,0,1,866,2,1
1.0,0.0,0.0,3.0,0,0,1,7,426,3,1
2.0,0.0,1.0,2.0,3765,0,0,6,1094,3,1
2.0,9.0,0.0,3.0,53,0,0,8,671,2,1
2.0,0.0,2.0,3.0,27,0,0,8,467,2,1
2.0,4.0,1.0,3.0,2239,0,0,5,431,1,1
2.0,1.0,1.0,2.0,8229,0,0,8,784,2,1
3.0,5.0,1.0,1.0,670,0,0,4,266,5,1
2.0,1.0,1.0,2.0,249,1,0,5,709,5,1
2.0,2.0,0.0,2.0,175,1,1,5,753,6,1
2.0,4.0,1.0,3.0,1308,0,0,2,1776,2,1
2.0,5.0,1.0,2.0,404,0,0,3,308,2,1
1.0,2.0,2.0,3.0,725,0,0,2,1916,2,1
2.0,9.0,1.0,3.0,3382,0,0,4,739,1,1
2.0,7.0,2.0,2.0,-253,1,0,4,1073,1,1
2.0,4.0,1.0,3.0,1064,1,0,5,562,1,1
2.0,0.0,0.0,2.0,-46,0,1,7,1373,4,1
2.0,4.0,2.0,3.0,4718,1,0,11,536,1,1
2.0,4.0,1.0,3.0,327,1,1,7,556,5,1
2.0,1.0,1.0,1.0,214,1,1,5,307,1,1
2.0,3.0,1.0,2.0,0,1,0,10,154,1,1
2.0,0.0,0.0,2.0,200,0,0,6,170,1,1
1.0,4.0,2.0,3.0,2506,0,0,2,485,1,1
2.0,4.0,1.0,3.0,849,1,1,5,958,2,1
2.0,4.0,2.0,3.0,0,1,0,2,224,3,1
2.0,4.0,0.0,3.0,1257,0,0,8,1536,1,1
2.0,1.0,1.0,2.0,698,1,1,5,1343,3,1
2.0,4.0,1.0,2.0,268,1,0,7,458,7,1
1.0,9.0,1.0,3.0,839,1,0,5,700,3,1
2.0,4.0,1.0,3.0,57,0,0,2,345,1,1
2.0,9.0,0.0,3.0,3,0,0,5,488,1,1
2.0,4.0,1.0,3.0,473,0,0,6,295,1,1
2.0,4.0,2.0,3.0,-78,1,0,6,1068,1,1
2.0,7.0,0.0,2.0,687,1,0,7,869,1,1
2.0,10.0,1.0,2.0,2551,0,0,8,645,2,1
2.0,7.0,1.0,2.0,934,1,0,5,715,1,1
2.0,1.0,1.0,2.0,1207,1,0,5,905,1,1
3.0,3.0,1.0,1.0,715,0,0,3,323,1,1
3.0,5.0,1.0,1.0,324,0,0,2,136,4,1
1.0,9.0,1.0,2.0,370,0,1,7,1061,4,1
2.0,4.0,2.0,3.0,0,0,0,2,550,4,1
2.0,4.0,1.0,3.0,5990,1,0,5,396,3,1
2.0,4.0,0.0,3.0,5701,0,0,4,354,1,1
2.0,4.0,2.0,3.0,2551,1,0,7,638,3,1
2.0,1.0,0.0,1.0,594,1,0,5,833,2,1
2.0,9.0,2.0,2.0,138,0,0,5,91,1,1
2.0,7.0,1.0,2.0,152,1,0,6,563,1,1
2.0,10.0,0.0,3.0,0,0,0,2,1960,3,1
2.0,10.0,0.0,1.0,0,1,0,5,745,12,1
2.0,4.0,1.0,3.0,926,0,0,4,216,1,1
1.0,4.0,2.0,3.0,1,1,0,7,764,4,1
2.0,1.0,0.0,2.0,3546,1,0,5,777,2,1
2.0,0.0,1.0,3.0,286,0,0,4,949,2,1
3.0,5.0,0.0,1.0,1097,0,0,3,181,1,1
2.0,4.0,1.0,3.0,553,1,0,7,1272,3,1
1.0,7.0,2.0,2.0,353,1,0,5,663,1,1
2.0,10.0,2.0,3.0,3229,0,0,6,1089,1,1
2.0,4.0,1.0,1.0,5310,1,0,11,984,1,1
2.0,4.0,1.0,3.0,3352,1,0,10,138,1,1
2.0,1.0,0.0,2.0,3622,0,0,6,1135,4,1
2.0,0.0,1.0,2.0,236,0,0,8,703,2,1
1.0,9.0,1.0,3.0,569,0,0,8,976,12,1
2.0,4.0,1.0,3.0,3663,0,0,3,364,3,1
2.0,4.0,2.0,3.0,30,1,0,7,1077,1,1
1.0,0.0,0.0,2.0,377,1,0,6,524,15,1
2.0,4.0,1.0,3.0,682,0,0,8,638,6,1
1.0,8.0,2.0,2.0,1747,1,0,7,903,1,1
2.0,6.0,1.0,2.0,1633,0,0,7,629,2,1
2.0,4.0,1.0,3.0,0,0,0,7,1153,3,1
2.0,4.0,2.0,3.0,3141,0,0,5,384,2,1
2.0,4.0,1.0,3.0,2881,0,0,3,120,3,1
2.0,9.0,1.0,2.0,2308,0,0,4,815,1,1
1.0,4.0,2.0,1.0,13,0,0,1,475,3,1
2.0,4.0,2.0,3.0,312,0,0,2,232,2,1
2.0,7.0,1.0,2.0,0,0,0,7,843,2,1
2.0,1.0,1.0,1.0,874,0,0,8,996,1,1
2.0,0.0,2.0,2.0,664,0,0,7,1342,2,1
2.0,9.0,1.0,3.0,14282,1,0,8,649,4,1
2.0,9.0,1.0,2.0,879,0,0,7,621,2,1
2.0,4.0,1.0,3.0,2266,0,0,11,676,1,1
2.0,4.0,1.0,3.0,3713,0,0,11,709,2,1
2.0,7.0,1.0,2.0,7019,1,0,6,263,1,1
2.0,1.0,1.0,2.0,152,1,1,7,831,1,1
1.0,8.0,2.0,3.0,3054,0,0,4,384,1,1
2.0,4.0,0.0,3.0,141,0,1,11,728,1,1
2.0,3.0,1.0,1.0,3798,1,0,7,1208,1,1
2.0,1.0,1.0,1.0,512,0,0,8,1200,2,1
2.0,1.0,0.0,1.0,0,1,0,5,531,2,1
1.0,9.0,2.0,3.0,1129,1,0,5,806,1,1
2.0,0.0,2.0,2.0,2252,0,0,4,652,2,1
2.0,4.0,1.0,3.0,763,1,0,5,877,7,1
2.0,4.0,1.0,3.0,1624,0,0,4,284,3,1
2.0,4.0,2.0,3.0,-324,0,1,7,985,11,1
2.0,4.0,1.0,3.0,4,1,0,7,795,1,1
2.0,7.0,1.0,2.0,114,0,1,7,676,1,1
2.0,1.0,2.0,2.0,-386,0,1,11,477,1,1
1.0,8.0,2.0,2.0,314,0,0,4,465,1,1
2.0,9.0,2.0,3.0,1246,1,0,4,509,1,1
2.0,1.0,1.0,1.0,804,1,0,5,1063,2,1
2.0,0.0,1.0,2.0,274,1,0,5,731,3,1
1.0,0.0,2.0,2.0,274,0,0,4,351,3,1
2.0,4.0,1.0,3.0,679,0,0,8,1109,2,1
2.0,0.0,2.0,3.0,1000,1,0,3,195,1,1
2.0,9.0,2.0,2.0,244,1,0,8,1735,4,1
2.0,9.0,1.0,3.0,6822,0,0,8,797,2,1
2.0,4.0,2.0,3.0,1271,1,0,4,636,3,1
2.0,9.0,1.0,2.0,0,1,1,3,116,1,1
2.0,1.0,1.0,2.0,2039,1,0,5,729,1,1
2.0,1.0,2.0,2.0,855,1,0,5,549,1,1
2.0,1.0,1.0,1.0,-537,1,1,7,1039,7,1
2.0,6.0,2.0,3.0,-103,1,1,10,3253,1,1
2.0,4.0,1.0,3.0,376,1,0,3,248,4,1
2.0,7.0,2.0,2.0,7066,1,0,5,667,3,1
2.0,0.0,1.0,2.0,2,1,1,5,703,4,1
2.0,6.0,1.0,2.0,188,1,1,5,1046,3,1
2.0,5.0,1.0,2.0,493,0,0,4,237,1,1
2.0,1.0,1.0,1.0,-443,1,1,4,691,1,1
2.0,0.0,1.0,2.0,920,0,0,4,344,1,1
1.0,0.0,2.0,1.0,-122,1,0,6,670,3,1
2.0,9.0,1.0,2.0,3899,1,0,7,596,4,1
2.0,2.0,1.0,2.0,2436,0,1,7,1397,3,1
1.0,0.0,2.0,2.0,255,0,0,4,457,1,1
2.0,4.0,0.0,3.0,1723,1,0,7,862,1,1
1.0,1.0,1.0,2.0,173,0,0,7,588,7,1
2.0,0.0,1.0,3.0,1108,0,0,4,204,1,1
2.0,7.0,1.0,2.0,367,1,0,5,309,1,1
2.0,9.0,2.0,2.0,-239,1,1,7,973,3,1
2.0,9.0,1.0,3.0,0,1,0,7,894,7,1
1.0,4.0,2.0,3.0,943,0,0,4,512,1,1
1.0,8.0,2.0,3.0,22,1,0,5,536,2,1
1.0,7.0,2.0,3.0,-477,0,1,8,1532,2,1
2.0,1.0,1.0,1.0,3,0,1,7,1439,6,1
2.0,7.0,1.0,2.0,-236,1,0,7,745,7,1
2.0,4.0,2.0,3.0,12857,1,0,5,483,4,1
2.0,7.0,2.0,2.0,5806,1,0,11,1503,2,1
2.0,4.0,1.0,3.0,3401,0,0,11,253,1,1
1.0,9.0,2.0,2.0,439,1,0,4,1038,2,1
2.0,9.0,2.0,2.0,-242,1,0,8,1149,6,1
2.0,10.0,1.0,1.0,705,0,0,6,504,1,1
2.0,0.0,1.0,2.0,22,0,0,8,388,6,1
2.0,9.0,1.0,3.0,1347,1,1,2,160,1,1
2.0,9.0,2.0,3.0,149,1,0,11,424,2,1
2.0,0.0,1.0,1.0,72,1,1,11,849,1,1
2.0,9.0,1.0,3.0,4580,1,0,5,911,2,1
2.0,4.0,1.0,3.0,0,1,0,10,140,1,1
2.0,9.0,1.0,2.0,1012,1,1,10,540,1,1
2.0,0.0,0.0,2.0,1693,0,0,4,1277,1,1
1.0,7.0,2.0,2.0,1445,0,0,10,171,1,1
2.0,9.0,2.0,2.0,5862,0,0,6,84,1,1
2.0,1.0,1.0,1.0,3485,0,0,8,625,4,1
1.0,4.0,2.0,3.0,424,0,0,4,298,4,1
1.0,1.0,2.0,2.0,682,0,0,3,266,1,1
1.0,4.0,2.0,3.0,9407,0,0,5,267,6,1
1.0,9.0,2.0,3.0,615,1,0,5,373,1,1
1.0,6.0,2.0,3.0,3343,0,0,6,235,1,1
2.0,1.0,2.0,2.0,196,1,0,5,568,1,1
2.0,1.0,1.0,2.0,548,0,0,8,520,7,1
3.0,4.0,1.0,2.0,985,0,0,8,998,6,1
1.0,10.0,2.0,3.0,497,1,0,5,642,3,1
2.0,6.0,0.0,3.0,1354,1,0,5,736,2,1
2.0,0.0,1.0,1.0,-306,1,0,5,500,1,1
2.0,9.0,2.0,3.0,454,0,0,4,266,1,1
2.0,9.0,1.0,2.0,0,0,0,7,635,1,1
1.0,7.0,0.0,2.0,-7,1,0,5,1279,3,1
2.0,3.0,0.0,2.0,9228,0,0,7,655,4,1
2.0,10.0,1.0,2.0,86,1,1,6,963,2,1
2.0,0.0,1.0,2.0,341,0,0,7,1142,5,1
2.0,1.0,2.0,2.0,855,1,0,7,578,1,1
1.0,4.0,2.0,2.0,4642,1,0,11,528,1,1
2.0,4.0,1.0,3.0,158,0,0,2,192,2,1
2.0,4.0,2.0,3.0,115,0,0,3,187,1,1
2.0,9.0,2.0,2.0,18508,0,0,11,1598,4,1
2.0,9.0,1.0,2.0,116,0,0,5,554,2,1
2.0,1.0,1.0,1.0,541,0,0,8,663,3,1
1.0,9.0,1.0,2.0,455,1,0,11,758,1,1
2.0,7.0,1.0,2.0,775,0,1,7,1000,1,1
2.0,5.0,1.0,1.0,4499,0,0,5,1681,1,1
2.0,9.0,2.0,2.0,116,1,0,8,718,2,1
2.0,4.0,1.0,3.0,1227,0,0,8,1123,4,1
2.0,1.0,1.0,1.0,408,1,1,5,1063,2,1
2.0,4.0,1.0,2.0,2981,0,0,3,200,1,1
2.0,9.0,1.0,2.0,568,1,0,8,1613,1,1
2.0,4.0,0.0,3.0,222,0,1,7,820,4,1
2.0,1.0,1.0,1.0,0,1,0,7,1222,1,1
1.0,8.0,2.0,2.0,620,0,0,5,223,1,1
2.0,6.0,1.0,2.0,706,0,0,11,204,1,1
2.0,9.0,2.0,2.0,1104,0,0,8,395,2,1
2.0,1.0,1.0,2.0,4438,1,0,5,446,1,1
2.0,7.0,1.0,2.0,320,0,0,2,1971,4,1
2.0,4.0,2.0,3.0,811,0,0,3,229,1,1
1.0,4.0,2.0,3.0,15459,0,0,2,264,7,1
3.0,5.0,1.0,3.0,0,0,0,2,99,1,1
2.0,9.0,1.0,3.0,0,0,0,4,227,2,1
2.0,3.0,1.0,1.0,7195,0,0,11,609,2,1
2.0,4.0,2.0,3.0,2904,1,0,5,984,2,1
2.0,1.0,1.0,1.0,4031,1,0,5,983,4,1
2.0,0.0,1.0,2.0,6005,1,0,5,704,1,1
2.0,0.0,1.0,2.0,974,0,0,3,178,1,1
2.0,9.0,2.0,2.0,2511,1,0,4,700,5,1
2.0,9.0,1.0,3.0,202,0,0,8,1311,2,1
2.0,2.0,2.0,3.0,3469,1,0,4,583,1,1
1.0,0.0,2.0,2.0,2509,0,0,5,776,3,1
2.0,4.0,1.0,3.0,1390,1,0,11,543,1,1
2.0,7.0,1.0,2.0,207,1,0,5,629,4,1
2.0,4.0,2.0,2.0,131,1,1,7,1152,2,1
2.0,1.0,2.0,2.0,3623,0,0,10,160,1,1
2.0,0.0,2.0,2.0,0,1,0,5,1073,1,1
2.0,0.0,0.0,2.0,163,1,0,7,1669,2,1
2.0,9.0,2.0,3.0,2807,0,0,11,154,1,1
2.0,9.0,1.0,2.0,156,0,1,7,1130,3,1
2.0,10.0,1.0,1.0,324,0,0,11,462,2,1
2.0,4.0,2.0,2.0,3234,1,0,1,2770,1,1
2.0,4.0,1.0,3.0,-17,1,1,8,908,1,1
2.0,7.0,2.0,2.0,-675,1,1,3,147,4,1
2.0,4.0,1.0,3.0,40,0,0,8,1033,4,1
2.0,6.0,2.0,3.0,0,1,0,5,767,1,1
2.0,4.0,0.0,2.0,16,1,0,5,638,1,1
2.0,9.0,2.0,3.0,208,0,0,8,1344,7,1
1.0,0.0,2.0,2.0,154,1,0,5,536,1,1
2.0,9.0,1.0,2.0,3434,0,1,2,115,1,1
2.0,1.0,1.0,1.0,278,1,0,5,1015,3,1
2.0,4.0,0.0,3.0,4266,1,0,6,490,4,1
2.0,10.0,1.0,3.0,2812,1,0,4,830,1,1
2.0,7.0,2.0,3.0,945,0,0,11,531,1,1
1.0,8.0,2.0,3.0,1189,0,0,6,165,1,1
1.0,1.0,2.0,1.0,54,1,0,5,533,1,1
3.0,5.0,0.0,1.0,275,0,0,4,82,1,1
1.0,1.0,1.0,2.0,-389,1,1,6,1242,1,1
3.0,5.0,1.0,1.0,253,0,0,4,345,1,1
2.0,6.0,2.0,3.0,384,0,1,5,200,1,1
2.0,4.0,1.0,3.0,576,0,0,8,762,3,1
2.0,0.0,0.0,2.0,2129,0,0,4,452,1,1
2.0,7.0,0.0,2.0,4329,0,0,11,534,2,1
3.0,5.0,1.0,1.0,240,0,0,4,325,1,1
2.0,5.0,0.0,3.0,3076,0,0,5,367,2,1
2.0,9.0,1.0,2.0,390,1,0,3,95,2,1
1.0,9.0,2.0,3.0,3291,1,0,5,1218,3,1
2.0,4.0,2.0,3.0,165,0,1,8,523,2,1
1.0,7.0,2.0,2.0,110,0,0,1,1136,2,1
2.0,0.0,1.0,1.0,214,1,0,7,645,1,1
2.0,1.0,1.0,2.0,661,1,0,7,968,1,1
2.0,4.0,0.0,3.0,854,0,1,7,730,1,1
2.0,9.0,2.0,2.0,2729,1,0,11,835,1,1
1.0,9.0,2.0,2.0,674,0,0,4,483,1,1
1.0,0.0,2.0,2.0,983,1,0,5,189,2,1
1.0,7.0,2.0,2.0,140,1,0,5,760,1,1
2.0,4.0,2.0,3.0,20,0,0,8,1151,2,1
2.0,6.0,1.0,2.0,0,1,0,11,789,1,1
1.0,1.0,2.0,2.0,2,1,1,4,379,5,1
2.0,4.0,2.0,3.0,2360,0,0,2,152,2,1
2.0,9.0,1.0,2.0,3399,0,0,5,1078,1,1
2.0,4.0,2.0,3.0,76,1,0,5,747,2,1
2.0,4.0,2.0,3.0,522,0,0,8,576,2,1
1.0,1.0,1.0,2.0,167,1,0,7,255,1,1
2.0,9.0,1.0,3.0,4383,0,0,2,1381,4,1
2.0,4.0,2.0,3.0,1058,1,0,5,864,2,1
2.0,0.0,2.0,3.0,235,1,0,5,525,1,1
2.0,9.0,2.0,2.0,1377,0,0,8,935,1,1
2.0,5.0,0.0,3.0,3444,0,0,2,241,2,1
3.0,5.0,1.0,1.0,206,0,0,2,479,1,1
2.0,7.0,1.0,2.0,981,0,0,6,1093,1,1
2.0,4.0,2.0,3.0,41,0,0,8,686,5,1
1.0,10.0,1.0,3.0,330,0,0,4,111,1,1
2.0,4.0,1.0,3.0,0,0,0,6,637,6,1
2.0,1.0,1.0,2.0,5060,0,0,2,154,2,1
1.0,4.0,2.0,3.0,99,1,0,6,767,2,1
2.0,1.0,1.0,1.0,369,1,0,5,916,2,1
2.0,7.0,1.0,2.0,1501,0,0,8,946,4,1
2.0,9.0,1.0,3.0,1354,0,0,6,250,2,1
2.0,10.0,2.0,3.0,1316,1,0,3,350,2,1
2.0,0.0,0.0,2.0,363,1,0,5,1340,1,1
2.0,9.0,1.0,2.0,1740,0,0,3,296,2,1
2.0,4.0,1.0,3.0,179,0,0,8,317,4,1
2.0,7.0,1.0,1.0,-9,1,0,5,920,2,1
2.0,2.0,0.0,3.0,-395,1,0,5,470,1,1
2.0,0.0,2.0,2.0,5,1,0,5,934,2,1
2.0,4.0,1.0,3.0,2763,1,0,6,526,2,1
2.0,7.0,0.0,2.0,257,1,0,5,955,2,1
2.0,9.0,2.0,2.0,1679,0,0,10,718,1,1
2.0,3.0,1.0,2.0,3923,1,0,5,942,3,1
2.0,1.0,1.0,2.0,-8,0,0,8,794,1,1
2.0,9.0,2.0,3.0,4665,1,0,5,860,2,1
2.0,9.0,1.0,3.0,4401,0,0,4,439,1,1
2.0,9.0,1.0,3.0,1629,0,0,7,653,4,1
1.0,8.0,2.0,2.0,597,1,0,4,943,3,1
1.0,4.0,2.0,3.0,5359,0,0,5,119,1,1
2.0,1.0,0.0,1.0,-9,1,1,5,728,1,1
2.0,1.0,2.0,1.0,2146,1,0,5,1516,2,1
1.0,1.0,2.0,2.0,174,1,1,5,487,1,1
2.0,4.0,2.0,3.0,318,1,0,4,1190,1,1
1.0,1.0,2.0,2.0,908,1,0,6,1663,1,1
2.0,9.0,1.0,3.0,206,0,0,4,350,2,1
2.0,1.0,0.0,2.0,383,1,0,5,2231,1,1
2.0,4.0,1.0,3.0,193,0,0,4,381,1,1
3.0,5.0,0.0,1.0,695,0,0,4,233,1,1
2.0,9.0,2.0,2.0,-487,1,0,4,1080,1,1
2.0,4.0,0.0,3.0,434,1,0,8,1314,2,1
2.0,4.0,2.0,3.0,619,1,0,6,460,4,1
2.0,3.0,1.0,1.0,625,0,1,6,867,1,1
2.0,4.0,1.0,3.0,3723,0,0,5,354,1,1
1.0,0.0,2.0,2.0,2290,1,0,5,2301,1,1
2.0,5.0,2.0,2.0,351,1,0,5,1063,5,1
2.0,4.0,0.0,3.0,1968,0,0,11,648,1,1
1.0,1.0,2.0,2.0,5005,0,1,4,117,1,1
2.0,5.0,2.0,2.0,129,0,1,7,867,2,1
2.0,7.0,1.0,2.0,388,0,0,7,1032,4,1
2.0,1.0,1.0,1.0,361,1,0,6,513,2,1
2.0,4.0,2.0,3.0,1379,0,0,5,189,1,1
2.0,9.0,2.0,3.0,109,1,1,5,601,2,1
2.0,9.0,1.0,3.0,127,0,0,6,117,1,1
2.0,9.0,2.0,2.0,16,0,0,8,990,1,1
2.0,1.0,1.0,1.0,5603,0,0,8,2372,6,1
2.0,6.0,1.0,3.0,6657,0,0,4,917,1,1
2.0,10.0,1.0,1.0,3285,0,0,11,1555,2,1
2.0,9.0,2.0,3.0,2684,1,0,5,542,2,1
2.0,0.0,1.0,2.0,1535,1,0,5,704,1,1
2.0,1.0,1.0,1.0,190,1,0,11,623,1,1
2.0,1.0,1.0,2.0,699,1,1,11,1258,2,1
1.0,4.0,2.0,3.0,265,0,0,5,491,1,1
2.0,4.0,2.0,3.0,916,1,0,5,460,2,1
2.0,9.0,1.0,2.0,316,0,0,5,545,2,1
2.0,9.0,0.0,3.0,0,0,0,6,522,1,1
2.0,1.0,1.0,2.0,249,1,0,5,791,2,1
3.0,5.0,1.0,2.0,571,1,0,4,1422,2,1
2.0,3.0,1.0,2.0,1444,0,0,7,362,8,1
2.0,0.0,0.0,3.0,1506,0,0,7,365,4,1
3.0,4.0,1.0,2.0,587,0,0,4,223,2,1
2.0,0.0,2.0,3.0,8866,0,0,3,278,2,1
1.0,0.0,2.0,2.0,82,0,1,4,104,2,1
2.0,4.0,1.0,3.0,2222,1,0,7,1120,2,1
2.0,1.0,1.0,2.0,-438,0,0,5,1017,1,1
1.0,1.0,2.0,2.0,833,1,0,5,956,1,1
2.0,0.0,1.0,2.0,752,1,0,5,519,2,1
2.0,2.0,2.0,2.0,663,0,0,7,1204,1,1
1.0,0.0,1.0,2.0,710,1,1,5,653,1,1
1.0,7.0,2.0,2.0,84,0,1,7,587,3,1
2.0,9.0,1.0,2.0,1968,1,0,4,1817,3,1
1.0,8.0,1.0,3.0,10,1,0,7,857,4,1
2.0,9.0,2.0,2.0,5637,1,0,5,553,3,1
2.0,7.0,0.0,2.0,65,0,1,7,881,1,1
2.0,1.0,0.0,1.0,1317,1,0,11,543,1,1
2.0,4.0,1.0,3.0,937,0,0,4,144,4,1
2.0,9.0,0.0,2.0,179,0,0,7,536,1,1
2.0,9.0,1.0,3.0,67,1,0,11,814,1,1
2.0,4.0,1.0,3.0,9103,0,1,6,1098,2,1
2.0,1.0,0.0,2.0,1817,1,0,7,1096,4,1
2.0,5.0,0.0,3.0,3237,0,0,10,615,1,1
2.0,0.0,0.0,2.0,3636,0,1,11,808,2,1
2.0,4.0,1.0,3.0,1624,0,0,2,158,3,1
2.0,4.0,1.0,3.0,1949,1,0,5,683,2,1
2.0,9.0,1.0,3.0,4654,1,1,11,276,1,1
2.0,4.0,1.0,3.0,15,0,0,8,921,2,1
2.0,0.0,1.0,2.0,-106,1,1,5,553,3,1
2.0,1.0,2.0,2.0,5024,0,1,7,661,4,1
3.0,5.0,1.0,1.0,2988,0,0,4,130,1,1
2.0,9.0,1.0,2.0,1,1,0,5,608,1,1
2.0,1.0,1.0,1.0,-407,1,1,5,829,7,1
2.0,1.0,2.0,2.0,649,1,0,4,668,1,1
2.0,5.0,1.0,3.0,281,0,0,3,96,2,1
2.0,1.0,1.0,2.0,1596,1,0,5,760,1,1
2.0,0.0,1.0,2.0,290,1,0,7,1352,2,1
2.0,7.0,0.0,2.0,0,0,0,6,174,1,1
2.0,4.0,1.0,3.0,4119,1,1,11,1074,1,1
2.0,9.0,2.0,2.0,1693,1,0,2,515,1,1
2.0,7.0,1.0,2.0,2965,1,0,5,1970,3,1
2.0,9.0,0.0,2.0,-90,0,1,10,270,1,1
2.0,6.0,1.0,3.0,3698,1,0,3,106,1,1
2.0,4.0,1.0,3.0,1384,1,0,3,342,1,1
2.0,1.0,0.0,2.0,10613,0,1,2,1226,1,1
2.0,6.0,2.0,3.0,61,0,0,8,836,3,1
2.0,4.0,1.0,3.0,0,0,0,8,401,3,1
2.0,5.0,1.0,1.0,9367,0,0,5,617,2,1
2.0,1.0,1.0,2.0,4787,1,0,4,895,1,1
1.0,4.0,2.0,3.0,1170,0,0,4,453,1,1
2.0,9.0,1.0,3.0,2408,0,0,4,376,1,1
2.0,7.0,1.0,2.0,146,1,1,5,670,4,1
2.0,0.0,2.0,2.0,622,0,0,7,420,1,1
2.0,0.0,1.0,3.0,882,0,0,4,104,1,1
1.0,4.0,2.0,3.0,617,0,0,2,192,2,1
2.0,7.0,0.0,2.0,0,0,0,3,80,2,1
2.0,10.0,2.0,2.0,284,1,0,2,855,1,1
2.0,1.0,1.0,1.0,1852,1,0,5,606,1,1
2.0,1.0,1.0,2.0,1568,1,0,6,310,1,1
2.0,4.0,0.0,3.0,71,0,0,3,119,1,1
1.0,0.0,2.0,2.0,524,0,0,5,185,1,1
2.0,1.0,1.0,2.0,184,0,1,7,1019,11,1
2.0,0.0,2.0,2.0,2892,0,0,4,527,3,1
2.0,0.0,1.0,2.0,70,1,0,3,229,2,1
2.0,9.0,0.0,2.0,1451,1,0,5,1097,15,1
2.0,4.0,1.0,3.0,0,0,0,3,305,13,1
2.0,4.0,2.0,3.0,1619,0,0,4,327,2,1
2.0,4.0,1.0,3.0,85,1,0,5,590,5,1
2.0,10.0,0.0,2.0,387,1,0,5,918,1,1
2.0,9.0,0.0,2.0,19,0,0,8,875,4,1
1.0,0.0,2.0,2.0,-36,0,0,7,561,9,1
2.0,6.0,0.0,3.0,21,0,0,7,566,2,1
2.0,4.0,1.0,3.0,0,1,0,4,571,1,1
2.0,4.0,1.0,3.0,0,0,0,2,787,3,1
2.0,7.0,2.0,2.0,2253,1,0,5,937,3,1
2.0,4.0,2.0,3.0,565,1,0,5,763,1,1
3.0,6.0,1.0,3.0,-39,0,0,4,387,2,1
2.0,1.0,1.0,1.0,803,1,0,5,742,4,1
2.0,0.0,0.0,2.0,2353,1,0,3,182,1,1
2.0,9.0,1.0,3.0,2313,0,0,8,553,1,1
2.0,0.0,1.0,2.0,0,1,0,7,982,1,1
2.0,4.0,1.0,3.0,1331,0,0,4,297,1,1
2.0,6.0,2.0,3.0,17924,1,0,5,745,1,1
2.0,4.0,2.0,3.0,3,1,0,5,568,1,1
2.0,4.0,1.0,3.0,253,0,0,5,513,9,1
1.0,1.0,1.0,2.0,246,1,0,5,1143,3,1
2.0,4.0,1.0,3.0,535,0,0,4,150,2,1
2.0,2.0,1.0,1.0,461,1,0,5,651,32,1
2.0,1.0,1.0,1.0,33,1,0,7,901,2,1
2.0,1.0,1.0,2.0,2467,0,0,6,192,1,1
2.0,2.0,1.0,2.0,-242,1,0,4,1202,3,1
2.0,1.0,1.0,2.0,1009,1,1,6,1036,5,1
1.0,1.0,2.0,2.0,191,1,0,5,550,1,1
